<<<<<<< HEAD
,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone
-1.3555735383351184,-1.9423031992530004,0.8273772438659676,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,-1.9423031992530004,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,-0.9002980027642421,-0.4745451962498414,0.7676298785983802,-0.35739085800660875,0
0.7376951317802896,-0.6781745283001711,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,-0.6781745283001711,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.3616175475818736,-0.4745451962498414,-0.473673609298456,-0.4925449457465485,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,-0.2846631968415352,0.43279336567850346,-0.473673609298456,-0.49027979343805794,0
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-0.3693648410115927,0.7157433627828634,-0.4745451962498414,-0.473673609298456,-0.12491978668775641,0
-1.3555735383351184,0.5859541426526582,-0.3693648410115927,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,0.8119223343984106,-0.3693648410115927,1.1774694672248935,-0.4745451962498414,-0.473673609298456,-0.37660337652004644,1
0.7376951317802896,0.5859541426526582,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,2.71798057892572,0.5859541426526582,1.2669898018116525,0.8119223343984106,-1.5661069258891531,0.9466064150038784,-0.4745451962498414,-0.473673609298456,-0.11913106412161371,1
-1.3555735383351184,0.5859541426526582,-1.5661069258891531,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,0.8119223343984106,-1.5661069258891531,-0.5924805998028886,-0.4745451962498414,-0.473673609298456,2.402990189587765,1
0.7376951317802896,-1.9423031992530004,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,-1.9423031992530004,1.2669898018116525,-1.2316448970958942,0.8273772438659676,4.374348392294584e-15,0.43279336567850346,0.7676298785983802,-0.3414522396297095,1
-1.3555735383351184,-1.9423031992530004,-1.5661069258891531,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,-1.9423031992530004,1.2669898018116525,0.8119223343984106,-1.5661069258891531,-0.43857189832221194,-0.4745451962498414,-0.473673609298456,0.34832992788313244,1
0.7376951317802896,0.5859541426526582,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-1.5661069258891531,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.11384570873513564,0
0.7376951317802896,0.5859541426526582,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,1.2669898018116525,-1.2316448970958942,-1.5661069258891531,1.4083325194459086,0.43279336567850346,-0.473673609298456,0.39858208016340685,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.05380014462052014,-0.4745451962498414,-0.473673609298456,-0.4574783745423952,0
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-0.3693648410115927,1.716149922407262,-0.4745451962498414,-0.473673609298456,-0.38667072011333803,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,4.136680459314014,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.8233436520239037,-0.4745451962498414,-0.473673609298456,-0.4943912965615582,0
-1.3555735383351184,-1.9423031992530004,-1.5661069258891531,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,-1.9423031992530004,1.2669898018116525,0.8119223343984106,-1.5661069258891531,0.638789012042525,-0.4745451962498414,-0.473673609298456,3.9327230485884237,1
-1.3555735383351184,0.5859541426526582,-0.3693648410115927,1.3283790856183975,-1.2316448970958935,2.71798057892572,0.5859541426526582,1.2669898018116525,0.8119223343984106,-0.3693648410115927,-0.20770884610119686,-0.4745451962498414,-0.473673609298456,-0.4370074380797961,1
0.7376951317802896,-0.6781745283001711,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,-0.6781745283001711,-0.7892723355547999,0.8119223343984106,0.8273772438659676,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.33633400214688003,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,0.2540172583408333,-0.4745451962498414,-0.473673609298456,-0.4918744606632353,0
-1.3555735383351184,0.5859541426526582,-0.3693648410115927,-2.0388634898751787,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,-1.2316448970958942,-0.3693648410115927,-1.8237502116483024,-0.4745451962498414,0.7676298785983802,0.016023023618326013,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,-0.9772523535045804,0.43279336567850346,-0.473673609298456,-0.5063875431873245,0
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-0.3693648410115927,0.3309716090811716,-0.4745451962498414,-0.473673609298456,-0.38667072011333803,0
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-0.3693648410115927,1.5622412209265852,-0.4745451962498414,-0.473673609298456,-0.38667072011333803,0
0.7376951317802896,0.5859541426526582,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,2.71798057892572,0.5859541426526582,1.2669898018116525,-1.2316448970958942,-1.5661069258891531,-0.20770884610119686,0.43279336567850346,-0.473673609298456,0.4207302360686484,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.7463893012835653,-0.4745451962498414,-0.473673609298456,-0.4740049257851427,0
-1.3555735383351184,0.5859541426526582,-0.3693648410115927,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,-1.2316448970958942,-0.3693648410115927,0.02315420611981821,2.247470489535193,-0.473673609298456,-0.22559322262067244,1
-1.3555735383351184,-0.6781745283001711,0.8273772438659676,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,-0.6781745283001711,1.2669898018116525,0.8119223343984106,0.8273772438659676,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.49262951143273215,1
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,-0.3693648410115927,-0.3616175475818736,0.43279336567850346,-0.473673609298456,-0.12491978668775641,0
-1.3555735383351184,0.5859541426526582,0.8273772438659676,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,-0.3616175475818736,0.43279336567850346,-0.473673609298456,-0.4888542575852478,0
-1.3555735383351184,0.5859541426526582,-1.5661069258891531,1.3283790856183975,-1.2316448970958935,-1.53811906223916,0.5859541426526582,1.2669898018116525,0.8119223343984106,-1.5661069258891531,-0.05380014462052014,-0.4745451962498414,-0.473673609298456,3.6067927997556084,1
0.7376951317802896,-1.9423031992530004,0.8273772438659676,-2.0388634898751787,-1.2316448970958935,-0.1194191818508667,-1.9423031992530004,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-1.4389784579466105,-0.4745451962498414,-0.473673609298456,-0.27014121802098773,0
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-0.3693648410115927,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.6484216535389197,0
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-0.3693648410115927,-0.5155262490625503,-0.4745451962498414,-0.473673609298456,-0.38667072011333803,0
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-0.3693648410115927,-0.5155262490625503,-0.4745451962498414,-0.473673609298456,-0.38667072011333803,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.09227731999068932,-0.4745451962498414,-0.473673609298456,-0.32425318983493007,0
-1.3555735383351184,0.5859541426526582,0.8273772438659676,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,1.4083325194459086,0.43279336567850346,3.250236854392053,0.04370821849987792,0
0.7376951317802896,-1.9423031992530004,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,-1.53811906223916,-1.9423031992530004,1.2669898018116525,0.8119223343984106,-1.5661069258891531,0.40792595982151,-0.4745451962498414,-0.473673609298456,9.667166525013503,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.489442190451096,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.489442190451096,0
0.7376951317802896,0.5859541426526582,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,1.2992806985374268,0.5859541426526582,1.2669898018116525,0.8119223343984106,-1.5661069258891531,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.0443810379414236,1
0.7376951317802896,0.5859541426526582,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,-1.5661069258891531,0.4848803105618483,0.43279336567850346,-0.473673609298456,0.9391984311231658,0
-1.3555735383351184,-1.9423031992530004,-1.5661069258891531,1.3283790856183975,-1.2316448970958935,-1.53811906223916,-1.9423031992530004,1.2669898018116525,-1.2316448970958942,-1.5661069258891531,-0.669434950543227,1.3401319276068482,2.0089333664952163,4.634416897040849,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,-0.43857189832221194,0.43279336567850346,-0.473673609298456,-0.32425318983493007,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,1.2669898018116525,0.8119223343984106,0.8273772438659676,0.10010855686015657,-0.4745451962498414,-0.473673609298456,-0.4888542575852478,1
0.7376951317802896,0.5859541426526582,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,-1.53811906223916,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,-1.5661069258891531,3.1013282357333525,0.43279336567850346,0.7676298785983802,0.7811411367084877,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,-1.0542067042449188,0.43279336567850346,0.7676298785983802,-0.24069423801060982,0
-1.3555735383351184,0.5859541426526582,-0.3693648410115927,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,0.8119223343984106,-0.3693648410115927,0.02315420611981821,-0.4745451962498414,-0.473673609298456,-0.38667072011333803,1
0.7376951317802896,0.5859541426526582,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,1.2992806985374268,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,-1.5661069258891531,-0.8233436520239037,0.43279336567850346,-0.473673609298456,0.4207302360686484,0
0.7376951317802896,-0.6781745283001711,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,-0.6781745283001711,-0.7892723355547999,0.8119223343984106,0.8273772438659676,0.10010855686015657,-0.4745451962498414,-0.473673609298456,-0.49237782784289985,0
-1.3555735383351184,0.5859541426526582,-0.3693648410115927,-2.0388634898751787,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,-1.2316448970958942,-0.3693648410115927,-1.977658913128979,0.43279336567850346,0.7676298785983802,-0.18532384824750603,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-2.0388634898751787,-1.2316448970958935,2.71798057892572,0.5859541426526582,1.2669898018116525,-1.2316448970958942,0.8273772438659676,-1.8237502116483024,-0.4745451962498414,0.7676298785983802,-0.3972414308862942,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,0.2540172583408333,-0.4745451962498414,-0.473673609298456,-0.45714212526637926,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.5155262490625503,-0.4745451962498414,-0.473673609298456,-0.489442190451096,0
-1.3555735383351184,0.5859541426526582,-0.3693648410115927,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,-1.2316448970958942,-0.3693648410115927,1.4083325194459086,0.43279336567850346,2.0089333664952163,0.6603330135889885,1
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-2.0388634898751787,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,-1.2316448970958942,-0.3693648410115927,-2.2339169010943056,0.43279336567850346,0.7676298785983802,-0.35646868933346326,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.1307544953608585,-0.4745451962498414,-0.473673609298456,-0.49145565916975437,0
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-0.3693648410115927,-0.9002980027642421,-0.4745451962498414,-0.473673609298456,-0.41687275089321285,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,0.3309716090811716,-0.4745451962498414,-0.473673609298456,-0.4863374216869249,0
-1.3555735383351184,0.5859541426526582,-1.5661069258891531,1.3283790856183975,-1.2316448970958935,-1.53811906223916,0.5859541426526582,1.2669898018116525,0.8119223343984106,-1.5661069258891531,0.2540172583408333,-0.4745451962498414,-0.473673609298456,1.0932287881005274,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.35646868933346326,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,0.8696520642635401,-0.4745451962498414,-0.473673609298456,-0.5049620073345144,0
