,carat,cut,color,clarity,depth,table,price,x,y,z
42917,0.53,Good,F,SI1,63.8,58.0,1363,5.17,5.12,3.28
42918,0.53,Good,F,SI1,63.8,56.0,1363,5.16,5.13,3.28
42919,0.53,Ideal,F,SI1,62.9,57.0,1363,5.18,5.15,3.25
42920,0.5,Premium,D,SI1,61.4,59.0,1363,5.12,5.08,3.13
42921,0.53,Fair,E,SI1,64.5,53.0,1363,5.16,5.15,3.33
42922,0.53,Premium,G,SI1,61.3,58.0,1363,5.21,5.16,3.18
42923,0.41,Very Good,D,VVS2,61.2,55.0,1364,4.79,4.82,2.95
42924,0.57,Good,G,SI1,63.3,55.0,1364,5.29,5.32,3.36
42925,0.57,Ideal,G,SI1,61.7,56.0,1364,5.33,5.37,3.3
42926,0.57,Good,F,SI1,63.2,55.0,1364,5.26,5.31,3.34
42927,0.57,Good,G,SI1,63.5,55.0,1364,5.28,5.3,3.36
42928,0.57,Very Good,F,SI1,58.6,57.0,1364,5.37,5.59,3.21
42929,0.62,Ideal,F,SI2,61.8,55.0,1364,5.5,5.51,3.4
42930,0.32,Premium,H,VS2,60.7,58.0,505,4.43,4.46,2.7
42931,0.32,Ideal,H,VS2,61.5,56.0,505,4.38,4.4,2.7
42932,0.32,Premium,H,VS2,60.5,59.0,505,4.39,4.43,2.67
42933,0.32,Very Good,H,VS2,62.4,58.0,505,4.33,4.36,2.71
42934,0.36,Very Good,I,VS2,61.6,58.0,505,4.52,4.57,2.8
42935,0.32,Premium,I,VS1,61.9,58.0,505,4.36,4.4,2.71
42936,0.32,Ideal,H,VS2,62.2,57.0,505,4.36,4.38,2.72
42937,0.36,Premium,E,SI2,61.5,58.0,505,4.56,4.61,2.82
42938,0.32,Good,I,VS1,63.1,56.0,505,4.38,4.4,2.77
42939,0.26,Very Good,E,VVS2,61.4,57.0,506,4.1,4.13,2.52
42940,0.33,Ideal,G,SI1,61.6,56.0,506,4.43,4.47,2.74
42941,0.3,Premium,F,SI2,61.3,58.0,506,4.33,4.28,2.64
42942,0.3,Premium,I,SI1,61.9,61.0,506,4.29,4.27,2.65
42943,0.3,Premium,I,SI1,61.6,62.0,506,4.3,4.27,2.64
42944,0.3,Premium,F,SI2,62.6,61.0,506,4.24,4.2,2.64
42945,0.3,Very Good,F,SI2,63.5,57.0,506,4.25,4.22,2.69
42946,0.3,Very Good,F,SI2,63.4,56.0,506,4.29,4.26,2.71
42947,0.3,Premium,F,SI2,62.3,58.0,506,4.32,4.28,2.68
42948,0.3,Very Good,F,SI2,63.3,55.0,506,4.33,4.29,2.73
42949,0.3,Ideal,J,VS1,59.7,57.0,506,4.4,4.37,2.62
42950,0.3,Premium,J,VS1,61.9,56.0,506,4.32,4.28,2.66
42951,0.3,Premium,J,VS1,61.2,61.0,506,4.33,4.3,2.64
42952,0.3,Premium,J,VS1,62.6,58.0,506,4.32,4.27,2.69
42953,0.3,Premium,J,VS1,62.6,58.0,506,4.31,4.28,2.69
42954,0.3,Very Good,J,VS1,63.5,58.0,506,4.27,4.24,2.7
42955,0.3,Premium,J,VS1,62.7,59.0,506,4.28,4.24,2.67
42956,0.3,Very Good,J,VS1,63.4,55.0,506,4.3,4.25,2.71
42957,0.3,Premium,J,VS1,62.4,58.0,506,4.3,4.26,2.67
42958,0.3,Good,J,VS1,63.6,52.0,506,4.29,4.27,2.72
42959,0.3,Premium,J,VS1,63.0,59.0,506,4.27,4.24,2.68
42960,0.55,Ideal,D,SI2,61.6,56.0,1364,5.28,5.31,3.26
42961,0.55,Premium,E,SI2,59.7,58.0,1364,5.35,5.33,3.19
42962,0.42,Very Good,E,VVS1,60.5,55.0,1365,4.85,4.9,2.95
42963,0.47,Ideal,I,VVS1,61.6,55.0,1365,4.99,5.01,3.08
42964,0.51,Ideal,H,VS2,60.9,56.4,1365,5.15,5.18,3.15
42965,0.56,Ideal,F,SI1,61.5,55.0,1365,5.32,5.35,3.28
42966,0.5,Good,E,VS2,57.8,60.0,1365,5.2,5.29,3.03
42967,0.53,Very Good,G,SI1,60.2,57.0,1367,5.22,5.28,3.16
42968,0.5,Ideal,I,VVS2,61.2,56.0,1367,5.13,5.16,3.15
42969,0.46,Premium,F,VS1,60.5,58.0,1367,4.97,5.02,3.02
42970,0.41,Ideal,E,VVS1,60.9,55.0,1367,4.8,4.83,2.93
42971,0.41,Ideal,E,VVS1,60.7,57.0,1367,4.8,4.85,2.93
42972,0.41,Ideal,E,VVS1,61.7,56.0,1367,4.78,4.82,2.96
42973,0.41,Ideal,G,IF,61.7,56.0,1367,4.77,4.8,2.95
42974,0.41,Premium,E,VVS1,62.2,58.0,1367,4.75,4.77,2.96
42975,0.41,Very Good,E,VVS1,62.9,59.0,1367,4.72,4.76,2.98
42976,0.41,Premium,E,VVS1,60.7,58.0,1367,4.8,4.86,2.93
42977,0.41,Ideal,E,VVS1,61.9,55.0,1367,4.78,4.79,2.96
42978,0.41,Ideal,E,VVS1,61.3,57.0,1367,4.77,4.79,2.93
42979,0.41,Ideal,G,IF,62.4,54.0,1367,4.74,4.78,2.97
42980,0.41,Ideal,E,VVS1,61.3,56.0,1367,4.79,4.81,2.94
42981,0.41,Ideal,G,IF,62.3,55.0,1367,4.75,4.78,2.97
42982,0.41,Ideal,G,IF,61.0,57.0,1367,4.79,4.81,2.93
42983,0.41,Ideal,G,IF,61.7,56.0,1367,4.77,4.8,2.95
42984,0.41,Ideal,E,VVS1,61.3,55.0,1367,4.76,4.8,2.93
42985,0.55,Ideal,I,SI1,61.3,56.0,1367,5.29,5.34,3.26
42986,0.5,Fair,G,VS1,66.8,56.0,1367,4.85,4.91,3.26
42987,0.6,Fair,F,SI1,55.3,63.0,1367,5.67,5.61,3.12
42988,0.6,Good,F,SI1,63.7,61.0,1367,5.24,5.21,3.33
42989,0.48,Fair,G,VVS2,65.0,54.0,1367,4.95,4.9,3.2
42990,0.55,Very Good,F,SI1,63.1,56.0,1368,5.22,5.24,3.3
42991,0.36,Very Good,E,IF,60.3,57.0,1368,4.6,4.63,2.78
42992,0.39,Ideal,F,IF,61.9,57.0,1368,4.68,4.69,2.9
42993,0.61,Ideal,E,SI2,62.0,54.0,1368,5.46,5.48,3.39
42994,0.54,Ideal,G,SI1,62.0,54.0,1368,5.25,5.27,3.26
42995,0.54,Ideal,G,SI1,61.9,54.0,1368,5.26,5.28,3.26
42996,0.55,Ideal,F,SI1,61.0,58.0,1368,5.25,5.28,3.21
42997,0.55,Very Good,D,SI2,63.2,56.0,1368,5.24,5.21,3.3
42998,0.55,Very Good,D,SI2,63.3,56.0,1368,5.24,5.21,3.31
42999,0.55,Ideal,D,SI2,61.3,57.0,1368,5.28,5.23,3.22
43000,0.5,Ideal,D,SI2,60.9,57.0,1368,5.15,5.12,3.12
43001,0.58,Ideal,I,VVS2,62.0,56.0,1369,5.34,5.38,3.32
43002,0.52,Premium,E,SI1,60.3,58.0,1369,5.2,5.24,3.15
43003,0.52,Very Good,E,SI1,61.0,61.0,1369,5.17,5.19,3.16
43004,0.52,Very Good,G,VS2,63.0,55.0,1369,5.13,5.16,3.24
43005,0.52,Very Good,G,VS2,63.0,56.0,1369,5.09,5.13,3.22
43006,0.52,Very Good,E,SI1,62.8,57.0,1369,5.09,5.13,3.21
43007,0.57,Ideal,G,SI1,60.5,57.0,1369,5.4,5.37,3.26
43008,0.57,Very Good,G,SI1,63.4,57.0,1369,5.26,5.21,3.32
43009,0.54,Premium,F,SI1,59.7,59.0,1369,5.36,5.3,3.18
43010,0.54,Ideal,F,SI1,59.8,57.0,1369,5.31,5.29,3.17
43011,0.42,Ideal,E,VVS1,59.7,56.0,1369,4.91,4.88,2.92
43012,0.53,Very Good,F,SI1,61.7,55.0,1370,5.22,5.24,3.23
43013,0.55,Very Good,F,SI1,59.1,59.0,1370,5.36,5.4,3.18
43014,0.55,Very Good,F,SI1,60.5,59.0,1370,5.29,5.35,3.22
43015,0.5,Ideal,I,VVS1,62.4,53.0,1370,5.1,5.12,3.19
43016,0.5,Ideal,H,VS1,62.6,53.0,1370,5.09,5.14,3.2
43017,0.5,Ideal,H,VS1,61.9,54.0,1370,5.12,5.15,3.18
43018,0.5,Ideal,H,VS1,61.9,53.0,1370,5.11,5.16,3.18
43019,0.5,Ideal,H,VS1,61.4,54.0,1370,5.13,5.16,3.16
43020,0.52,Premium,F,SI1,61.1,59.0,1370,5.21,5.17,3.17
43021,0.59,Ideal,I,VS2,61.8,56.0,1371,5.39,5.42,3.34
43022,0.59,Ideal,F,SI2,60.1,57.0,1371,5.45,5.49,3.29
43023,0.53,Ideal,G,SI1,60.7,56.0,1371,5.22,5.27,3.18
43024,0.52,Very Good,E,SI2,62.6,58.0,1372,5.05,5.17,3.2
43025,0.46,Premium,E,VS1,61.9,58.0,1372,4.91,4.94,3.05
43026,0.46,Premium,E,VS1,61.7,59.0,1372,4.93,4.96,3.05
43027,0.42,Ideal,E,VS1,60.9,57.0,1372,4.83,4.86,2.95
43028,0.63,Ideal,I,SI1,62.0,57.0,1372,5.47,5.49,3.4
43029,0.58,Very Good,F,SI1,62.6,57.0,1373,5.24,5.36,3.32
43030,0.5,Very Good,G,VS2,62.8,56.0,1373,5.05,5.08,3.18
43031,0.5,Fair,G,VS1,65.9,57.0,1373,5.0,4.87,3.25
43032,0.51,Very Good,F,SI1,61.8,57.0,1374,5.1,5.13,3.16
43033,0.5,Good,D,SI1,61.1,64.0,1374,5.05,5.07,3.09
43034,0.55,Premium,F,SI1,60.1,58.0,1374,5.34,5.3,3.2
43035,0.4,Ideal,G,VVS1,61.7,55.0,1374,4.73,4.76,2.93
43036,0.55,Ideal,I,VS2,61.8,55.0,1374,5.28,5.32,3.27
43037,0.52,Ideal,H,VS2,61.6,55.0,1374,5.17,5.19,3.19
43038,0.5,Ideal,F,SI1,60.2,63.0,1374,5.12,5.15,3.09
43039,0.33,Ideal,E,VVS1,61.9,57.0,1374,4.46,4.43,2.75
43040,0.5,Premium,E,SI1,63.0,61.0,1374,5.07,5.03,3.18
43041,0.5,Very Good,E,SI1,63.5,61.0,1374,5.03,4.98,3.18
43042,0.5,Very Good,E,SI1,63.3,57.0,1374,5.01,4.94,3.15
43043,0.51,Ideal,H,VS2,61.5,55.0,1375,5.16,5.18,3.18
43044,0.51,Ideal,H,VS2,61.6,55.0,1375,5.16,5.19,3.19
43045,0.51,Ideal,H,VS2,61.4,56.0,1375,5.14,5.19,3.17
43046,0.54,Premium,E,SI1,62.2,61.0,1375,5.24,5.15,3.23
43047,0.41,Very Good,D,VVS1,61.9,60.0,1376,4.71,4.75,2.93
43048,0.54,Very Good,F,SI1,59.3,60.0,1376,5.32,5.37,3.17
43049,0.5,Very Good,D,SI1,60.6,59.0,1376,5.08,5.12,3.09
43050,0.52,Premium,D,SI1,60.7,58.0,1376,5.23,5.18,3.16
43051,0.41,Ideal,D,VVS1,61.7,55.0,1376,4.77,4.8,2.95
43052,0.51,Ideal,I,VS1,62.0,57.0,1376,5.1,5.13,3.17
43053,0.51,Good,H,VS1,59.4,61.9,1376,5.18,5.2,3.08
43054,0.57,Ideal,F,SI2,61.9,58.0,1376,5.34,5.32,3.3
43055,0.52,Ideal,I,VVS2,62.2,57.0,1376,5.18,5.11,3.2
43056,0.59,Ideal,G,SI1,63.4,56.0,1376,5.36,5.29,3.38
43057,0.58,Very Good,E,SI2,59.0,62.0,1377,5.46,5.49,3.23
43058,0.51,Ideal,E,SI1,61.4,56.0,1377,5.15,5.17,3.17
43059,0.53,Ideal,G,SI1,61.3,56.0,1377,5.22,5.29,3.22
43060,0.57,Ideal,F,SI1,62.2,55.0,1377,5.32,5.36,3.32
43061,0.45,Ideal,G,IF,62.8,53.0,1377,4.92,4.95,3.1
43062,0.45,Ideal,G,IF,61.4,56.0,1377,4.96,4.97,3.05
43063,0.45,Ideal,G,IF,62.0,53.0,1377,4.94,4.99,3.08
43064,0.45,Ideal,G,IF,61.0,57.0,1377,4.96,5.0,3.04
43065,0.39,Ideal,F,IF,61.0,56.0,1377,4.72,4.75,2.89
43066,0.54,Good,D,SI2,59.1,65.0,1377,5.28,5.32,3.13
43067,0.55,Premium,G,SI1,60.1,61.0,1377,5.32,5.29,3.19
43068,0.62,Very Good,I,VS2,60.7,57.3,1378,5.48,5.52,3.33
43069,0.6,Very Good,J,VS1,62.6,56.0,1378,5.37,5.41,3.37
43070,0.46,Very Good,G,VS1,60.0,56.0,1378,5.05,5.1,3.04
43071,0.62,Premium,I,VS2,61.9,59.0,1378,5.46,5.5,3.39
43072,0.5,Very Good,D,VS2,62.2,60.0,1378,5.15,5.05,3.17
43073,0.56,Very Good,D,SI1,62.2,63.0,1378,5.23,5.28,3.27
43074,0.6,Very Good,H,SI1,60.4,63.0,1378,5.45,5.41,3.28
43075,0.54,Ideal,H,VS2,62.0,54.0,1378,5.22,5.27,3.25
43076,0.44,Ideal,G,IF,61.3,55.0,1378,4.91,4.95,3.02
43077,0.6,Good,I,VS1,60.1,62.0,1378,5.42,5.49,3.28
43078,0.5,Premium,F,SI1,59.6,60.0,1378,5.15,5.12,3.06
43079,0.5,Ideal,F,SI1,62.7,57.0,1378,5.09,5.06,3.18
43080,0.5,Ideal,F,SI1,59.9,56.0,1378,5.36,5.09,3.13
43081,0.6,Premium,F,SI2,58.9,59.0,1378,5.55,5.52,3.26
43082,0.58,Very Good,G,SI1,61.9,56.0,1379,5.35,5.39,3.32
43083,0.54,Very Good,E,SI1,62.1,59.0,1379,5.17,5.2,3.22
43084,0.51,Very Good,D,SI1,60.0,58.0,1380,5.19,5.24,3.13
43085,0.61,Ideal,I,VS2,62.0,54.0,1380,5.44,5.49,3.39
43086,0.55,Very Good,E,SI1,63.2,58.0,1381,5.21,5.23,3.3
43087,0.51,Premium,E,SI1,62.4,59.0,1381,5.07,5.12,3.18
43088,0.51,Premium,H,VS1,60.3,58.0,1381,5.16,5.19,3.12
43089,0.54,Ideal,H,VS1,61.5,56.0,1381,5.22,5.25,3.22
43090,0.51,Premium,G,VS2,61.1,58.0,1381,5.17,5.2,3.17
43091,0.41,Ideal,E,VVS2,61.1,57.0,1381,4.82,4.77,2.93
43092,0.52,Very Good,E,SI1,58.4,58.0,1382,5.29,5.33,3.1
43093,0.46,Ideal,H,IF,62.3,54.0,1382,4.94,4.98,3.09
43094,0.61,Premium,H,SI1,59.5,62.0,1382,5.55,5.51,3.29
43095,0.62,Premium,G,SI1,59.6,58.0,1382,5.63,5.56,3.34
43096,0.51,Ideal,D,SI2,60.9,56.0,1383,5.18,5.2,3.16
43097,0.52,Ideal,F,SI1,62.0,55.0,1383,5.14,5.17,3.19
43098,0.57,Fair,E,SI1,64.6,59.0,1383,5.22,5.18,3.36
43099,0.53,Ideal,I,VS1,61.6,57.0,1383,5.21,5.18,3.2
43100,0.53,Premium,I,VS1,62.3,58.0,1383,5.26,5.18,3.25
43101,0.57,Very Good,E,SI2,58.8,57.3,1384,5.42,5.46,3.21
43102,0.5,Ideal,H,VS1,61.6,58.0,1384,5.08,5.11,3.14
43103,0.57,Ideal,G,SI1,62.1,56.0,1384,5.28,5.32,3.29
43104,0.54,Ideal,G,SI1,61.4,54.0,1384,5.27,5.35,3.26
43105,0.55,Good,I,VVS2,61.0,61.0,1384,5.32,5.36,3.26
43106,0.6,Very Good,E,SI2,62.8,56.0,1385,5.41,5.45,3.41
43107,0.54,Ideal,F,SI1,62.1,57.0,1385,5.22,5.24,3.25
43108,0.54,Ideal,F,SI1,61.3,55.0,1385,5.23,5.27,3.22
43109,0.6,Ideal,E,SI2,62.5,57.0,1385,5.37,5.39,3.36
43110,0.54,Ideal,F,SI1,60.5,57.0,1385,5.25,5.27,3.18
43111,0.51,Ideal,H,VS2,61.3,57.0,1385,5.14,5.16,3.16
43112,0.51,Ideal,E,SI2,62.0,56.0,1385,5.12,5.14,3.18
43113,0.54,Ideal,F,SI1,61.6,55.0,1385,5.24,5.28,3.24
43114,0.52,Ideal,H,VS2,62.0,57.0,1385,5.12,5.08,3.16
43115,0.52,Very Good,H,VS2,63.5,58.0,1385,5.12,5.11,3.25
43116,0.52,Good,H,VS2,63.6,57.0,1385,5.1,5.05,3.23
43117,0.52,Good,H,VS2,63.7,54.0,1385,5.12,5.09,3.25
43118,0.52,Ideal,D,SI2,62.5,56.0,1385,5.12,5.08,3.19
43119,0.52,Premium,D,SI2,61.7,56.0,1385,5.17,5.14,3.18
43120,0.52,Ideal,D,SI2,62.9,56.0,1385,5.17,5.14,3.24
43121,0.52,Premium,D,SI2,62.4,59.0,1385,5.15,5.05,3.18
43122,0.6,Premium,D,SI2,61.4,56.0,1385,5.43,5.41,3.33
43123,0.52,Ideal,J,IF,62.1,56.0,1385,5.18,5.12,3.2
43124,0.51,Very Good,E,SI1,62.1,60.0,1386,5.08,5.03,3.14
43125,0.5,Very Good,E,VS2,63.0,58.0,1386,5.07,5.09,3.2
43126,0.58,Ideal,H,SI1,60.6,56.0,1386,5.44,5.49,3.31
43127,0.5,Very Good,H,VS2,63.9,57.0,1387,5.04,5.07,3.23
43128,0.57,Very Good,D,SI2,62.1,58.0,1387,5.26,5.31,3.28
43129,0.51,Very Good,D,SI1,62.3,63.0,1387,5.08,5.03,3.15
43130,0.52,Premium,E,SI1,60.9,58.0,1387,5.21,5.17,3.16
43131,0.55,Premium,H,VS2,60.2,59.0,1387,5.36,5.24,3.19
43132,0.52,Good,E,SI1,63.7,54.0,1388,5.12,5.15,3.27
43133,0.58,Good,F,SI1,63.1,57.0,1388,5.29,5.33,3.35
43134,0.56,Premium,D,SI2,60.4,58.0,1388,5.32,5.37,3.23
43135,0.58,Very Good,G,SI1,62.9,57.0,1388,5.3,5.35,3.35
43136,0.58,Good,G,SI1,63.2,56.0,1388,5.3,5.33,3.36
43137,0.56,Ideal,H,VS2,60.9,57.0,1388,5.32,5.36,3.25
43138,0.56,Ideal,H,VS2,61.2,57.0,1388,5.29,5.33,3.25
43139,0.58,Good,G,SI1,63.8,56.0,1388,5.3,5.33,3.39
43140,0.42,Ideal,D,VS1,61.8,57.0,1388,4.82,4.79,2.97
43141,0.46,Ideal,D,VS2,62.7,57.0,1388,4.93,4.89,3.08
43142,0.46,Premium,D,VS2,60.9,58.0,1388,4.97,4.94,3.02
43143,0.52,Very Good,H,VS2,63.5,58.0,1389,5.08,5.09,3.23
43144,0.52,Very Good,H,VS2,61.4,55.0,1389,5.19,5.24,3.2
43145,0.52,Very Good,E,SI1,62.9,59.0,1389,5.12,5.15,3.23
43146,0.52,Very Good,E,SI1,62.8,56.0,1389,5.13,5.15,3.23
43147,0.52,Very Good,E,SI1,62.7,57.0,1389,5.1,5.14,3.21
43148,0.33,Ideal,F,IF,62.1,56.0,1389,4.41,4.44,2.75
43149,0.56,Fair,E,SI2,64.5,61.0,1389,5.18,5.14,3.33
43150,0.58,Ideal,H,SI1,61.9,59.0,1389,5.33,5.36,3.31
43151,0.52,Ideal,G,SI1,61.3,55.0,1389,5.2,5.24,3.2
43152,0.52,Ideal,E,SI1,62.3,56.0,1389,5.12,5.16,3.2
43153,0.52,Ideal,E,SI1,62.1,57.0,1389,5.1,5.14,3.18
43154,0.52,Ideal,E,SI1,60.1,59.0,1389,5.18,5.23,3.13
43155,0.5,Good,E,VS2,64.9,59.0,1389,4.89,4.94,3.19
43156,0.54,Premium,G,SI1,60.3,57.0,1389,5.4,5.24,3.21
43157,0.54,Very Good,G,SI1,63.2,56.0,1389,5.19,5.16,3.27
43158,0.54,Ideal,G,SI1,62.6,57.0,1389,5.21,5.18,3.25
43159,0.54,Very Good,F,SI1,63.3,56.0,1389,5.24,5.21,3.31
43160,0.42,Ideal,F,VVS1,62.0,55.0,1389,4.84,4.81,2.99
43161,0.42,Ideal,F,VVS1,61.3,56.0,1389,4.83,4.82,2.96
43162,0.42,Premium,F,VVS1,60.5,58.0,1389,4.84,4.81,2.92
43163,0.42,Ideal,D,VVS2,61.4,56.0,1389,4.85,4.82,2.97
43164,0.42,Ideal,D,VVS2,62.1,55.0,1389,4.81,4.79,2.98
43165,0.42,Ideal,D,VVS2,62.1,55.0,1389,4.81,4.78,2.98
43166,0.42,Ideal,D,VVS2,62.5,57.0,1389,4.8,4.77,2.99
43167,0.42,Ideal,D,VVS2,62.6,56.0,1389,4.79,4.77,2.99
43168,0.54,Premium,H,VS2,61.9,55.0,1389,5.25,5.22,3.24
43169,0.54,Ideal,H,VS2,62.6,57.0,1389,5.24,5.2,3.27
43170,0.54,Premium,H,VS2,61.6,58.0,1389,5.24,5.22,3.22
43171,0.54,Premium,G,SI1,61.7,59.0,1389,5.2,5.17,3.2
43172,0.42,Premium,F,IF,62.2,56.0,1389,4.85,4.8,3.0
43173,0.54,Premium,I,VS1,61.5,58.0,1389,5.28,5.26,3.24
43174,0.54,Premium,G,SI1,59.0,60.0,1389,5.4,5.35,3.17
43175,0.64,Very Good,I,SI1,63.0,57.0,1390,5.47,5.52,3.46
43176,0.5,Good,F,VS1,56.4,62.0,1390,5.31,5.22,2.97
43177,0.6,Ideal,I,SI1,62.1,55.0,1390,5.39,5.42,3.35
43178,0.55,Ideal,F,SI1,61.0,56.0,1390,5.28,5.34,3.24
43179,0.42,Very Good,F,VVS1,61.9,58.0,1391,4.77,4.82,2.97
43180,0.52,Ideal,H,VS2,62.2,56.4,1391,5.09,5.16,3.19
43181,0.59,Very Good,I,VS2,63.4,56.0,1391,5.37,5.33,3.39
43182,0.59,Very Good,I,VS2,62.4,58.4,1392,5.3,5.36,3.32
43183,0.54,Very Good,G,SI1,62.8,59.0,1392,5.14,5.18,3.24
43184,0.54,Very Good,G,SI1,63.2,58.0,1392,5.15,5.16,3.26
43185,0.54,Very Good,G,SI1,63.8,57.0,1392,5.16,5.19,3.3
43186,0.58,Ideal,E,SI2,61.4,57.1,1392,5.36,5.38,3.3
43187,0.53,Very Good,I,VS1,61.0,57.0,1393,5.22,5.25,3.19
43188,0.51,Very Good,E,VS2,60.2,62.0,1393,5.16,5.27,3.14
43189,0.46,Ideal,G,VVS1,62.2,57.0,1393,4.93,4.98,3.08
43190,0.55,Ideal,I,VS2,62.6,57.0,1393,5.21,5.23,3.27
43191,0.46,Ideal,E,VS1,62.2,54.0,1393,4.9,4.94,3.06
43192,0.58,Very Good,G,SI1,63.5,56.0,1393,5.34,5.28,3.37
43193,0.51,Ideal,F,SI1,61.7,56.0,1394,5.12,5.15,3.17
43194,0.56,Ideal,F,SI1,60.1,58.0,1394,5.36,5.39,3.23
43195,0.42,Ideal,G,IF,62.4,57.0,1394,4.79,4.82,3.0
43196,0.5,Good,F,VS2,63.3,60.0,1395,4.99,5.03,3.17
43197,0.5,Premium,F,VS2,61.4,60.0,1395,5.13,5.17,3.16
43198,0.5,Good,D,SI1,63.2,59.0,1395,5.02,5.04,3.18
43199,0.53,Very Good,E,SI1,61.6,58.0,1395,5.19,5.23,3.21
43200,0.53,Good,G,VS2,63.4,58.0,1395,5.13,5.16,3.26
43201,0.53,Premium,E,SI1,62.1,58.0,1395,5.11,5.19,3.2
43202,0.5,Very Good,D,SI1,62.8,61.0,1395,5.04,5.08,3.18
43203,0.5,Premium,H,VS1,60.3,58.0,1395,5.22,5.17,3.13
43204,0.42,Ideal,D,VS1,61.4,56.0,1395,4.84,4.86,2.98
43205,0.62,Ideal,G,SI2,60.6,57.0,1395,5.53,5.56,3.36
43206,0.52,Ideal,J,SI1,62.3,56.0,1395,5.12,5.16,3.2
43207,0.54,Ideal,G,SI1,61.5,55.1,1395,5.25,5.27,3.23
43208,0.5,Good,E,VS2,59.8,57.0,1395,5.12,5.18,3.08
43209,0.73,Premium,G,I1,62.5,58.0,1395,5.82,5.74,3.61
43210,0.5,Very Good,F,VS2,62.7,56.0,1396,5.04,5.07,3.17
43211,0.51,Very Good,G,VS2,61.2,55.0,1397,5.13,5.16,3.15
43212,0.57,Very Good,E,SI1,62.1,58.0,1397,5.28,5.32,3.29
43213,0.57,Ideal,F,SI1,61.6,56.0,1397,5.36,5.33,3.29
43214,0.51,Ideal,H,VS2,62.9,57.0,1397,5.07,5.1,3.2
43215,0.57,Ideal,H,SI1,61.8,57.0,1397,5.32,5.36,3.3
43216,0.5,Fair,E,VS2,66.3,55.0,1397,4.98,4.94,3.29
43217,0.5,Fair,E,VS2,64.9,56.0,1397,5.01,4.95,3.23
43218,0.5,Good,E,VS2,64.1,58.0,1397,5.03,5.01,3.22
43219,0.4,Ideal,E,VVS1,62.6,56.0,1397,4.73,4.7,2.95
43220,0.38,Ideal,F,IF,62.2,55.0,1397,4.66,4.64,2.89
43221,0.4,Premium,G,IF,59.8,58.0,1397,4.85,4.79,2.88
43222,0.4,Ideal,G,IF,61.4,55.0,1397,4.79,4.76,2.93
43223,0.4,Premium,G,IF,60.8,58.0,1397,4.77,4.73,2.89
43224,0.4,Ideal,G,IF,62.2,55.0,1397,4.76,4.73,2.95
43225,0.4,Ideal,E,VVS1,61.7,57.0,1397,4.74,4.7,2.91
43226,0.4,Ideal,E,VVS1,61.5,56.0,1397,4.78,4.75,2.93
43227,0.4,Ideal,E,VVS1,61.5,56.0,1397,4.73,4.7,2.9
43228,0.4,Premium,E,VVS1,61.2,61.0,1397,4.74,4.7,2.89
43229,0.4,Ideal,E,VVS1,62.8,57.0,1397,4.71,4.65,2.94
43230,0.4,Ideal,E,VVS1,62.4,57.0,1397,4.72,4.67,2.93
43231,0.4,Premium,E,VVS1,61.4,59.0,1397,4.74,4.68,2.89
43232,0.5,Very Good,E,VS2,63.2,56.0,1397,5.06,5.03,3.19
43233,0.57,Very Good,F,SI2,63.5,56.0,1397,5.28,5.25,3.34
43234,0.5,Fair,E,VS2,65.4,57.0,1397,5.01,4.81,3.21
43235,0.57,Ideal,F,SI2,61.0,56.0,1397,5.37,5.32,3.26
43236,0.51,Very Good,D,SI1,62.2,58.0,1398,5.08,5.11,3.17
43237,0.6,Very Good,G,SI1,63.3,58.0,1399,5.34,5.31,3.37
43238,0.56,Ideal,D,SI2,61.0,57.0,1399,5.3,5.34,3.24
43239,0.41,Ideal,D,SI1,61.8,58.0,1399,4.73,4.79,2.94
43240,0.52,Premium,D,SI1,59.7,60.0,1399,5.26,5.19,3.12
43241,0.49,Very Good,E,SI1,63.6,57.9,1400,4.96,4.99,3.16
43242,0.42,Ideal,E,VVS1,61.6,56.0,1400,4.82,4.85,2.98
43243,0.38,Ideal,D,VVS1,61.8,56.0,1400,4.63,4.66,2.87
43244,0.42,Ideal,E,VVS1,62.0,56.0,1400,4.78,4.84,2.98
43245,0.42,Ideal,E,VVS1,61.6,56.0,1400,4.81,4.84,2.97
43246,0.42,Ideal,G,IF,61.6,56.0,1400,4.85,4.86,2.99
43247,0.42,Ideal,G,IF,60.4,55.0,1400,4.85,4.86,2.93
43248,0.38,Premium,D,VVS1,60.4,59.0,1400,4.7,4.71,2.84
43249,0.38,Ideal,D,VVS1,61.3,56.0,1400,4.65,4.71,2.87
43250,0.42,Ideal,G,IF,62.7,56.0,1400,4.76,4.77,2.99
43251,0.42,Premium,G,IF,60.2,59.0,1400,4.8,4.87,2.91
43252,0.38,Premium,D,VVS1,61.4,59.0,1400,4.63,4.66,2.85
43253,0.42,Ideal,E,VVS1,62.1,55.0,1400,4.78,4.81,2.98
43254,0.42,Ideal,G,IF,62.1,56.0,1400,4.8,4.83,2.99
43255,0.42,Ideal,E,VVS1,62.3,57.0,1400,4.78,4.79,2.98
43256,0.42,Premium,G,IF,61.6,58.0,1400,4.76,4.79,2.94
43257,0.5,Ideal,G,VS2,61.6,55.0,1400,5.11,5.14,3.16
43258,0.47,Ideal,E,VS1,61.5,55.0,1400,5.01,5.04,3.09
43259,0.55,Good,F,SI1,64.3,57.9,1400,5.16,5.21,3.33
43260,0.3,Very Good,J,VS1,63.4,57.0,506,4.26,4.23,2.69
